aglomerado,provincia_completa,gen,edad,e_civil,ht_ocup,nivel_ed,cond_act,cond_parent,alfabet,cat_ocup,percap_fam,tama_aglomerado,nivel_pobreza,cond_pobre
10,mendoza,2,41,2,,2,3,1,1,0,5714.0,S,1.409072414090724,0
10,mendoza,1,44,2,50.0,2,1,2,1,1,5714.0,S,1.409072414090724,0
10,mendoza,1,20,5,40.0,3,1,3,1,3,5714.0,S,1.409072414090724,0
10,mendoza,1,18,5,,3,3,3,1,0,5714.0,S,1.409072414090724,0
10,mendoza,1,16,5,,3,3,3,1,0,5714.0,S,1.409072414090724,0
10,mendoza,2,46,4,11.0,1,1,1,1,2,475.0,S,0.11713500117135,1
10,mendoza,1,29,5,40.0,7,1,3,1,3,475.0,S,0.11713500117135,1
10,mendoza,2,14,5,,1,3,3,1,0,475.0,S,0.11713500117135,1
10,mendoza,1,27,5,60.0,4,1,3,1,3,4960.0,S,1.2231360122313601,0
10,mendoza,2,24,5,25.0,2,1,3,1,3,4960.0,S,1.2231360122313601,0
10,mendoza,1,7,5,,1,4,5,1,0,4960.0,S,1.2231360122313601,0
10,mendoza,1,42,2,40.0,2,1,1,1,2,3625.0,S,0.8939250089392501,1
10,mendoza,2,42,2,25.0,4,1,2,1,3,3625.0,S,0.8939250089392501,1
10,mendoza,1,15,5,,3,3,3,1,0,3625.0,S,0.8939250089392501,1
10,mendoza,2,10,5,,1,3,3,1,0,3625.0,S,0.8939250089392501,1
10,mendoza,2,34,5,45.0,6,1,1,1,3,22000.0,S,5.4252000542520005,0
10,mendoza,1,51,2,35.0,2,1,1,1,3,7400.0,S,1.8248400182484001,0
10,mendoza,2,71,2,,1,3,7,1,0,4100.0,S,1.0110600101106,0
10,mendoza,1,51,5,24.0,4,1,1,1,3,10600.0,S,2.6139600261396003,0
10,mendoza,1,60,2,24.0,6,1,1,1,3,9875.0,S,2.43517502435175,0
10,mendoza,2,57,2,20.0,6,1,2,1,3,9875.0,S,2.43517502435175,0
10,mendoza,1,28,5,12.0,5,1,3,1,3,9875.0,S,2.43517502435175,0
10,mendoza,2,27,5,24.0,6,1,3,1,3,9875.0,S,2.43517502435175,0
10,mendoza,2,36,3,32.0,4,1,1,1,3,6133.33,S,1.5124791931247918,0
10,mendoza,1,28,3,40.0,4,1,8,1,2,6133.33,S,1.5124791931247918,0
10,mendoza,1,22,5,,5,3,9,1,0,6133.33,S,1.5124791931247918,0
10,mendoza,2,64,4,,1,3,6,1,0,6133.33,S,1.5124791931247918,0
10,mendoza,1,7,5,,1,4,3,1,0,6133.33,S,1.5124791931247918,0
10,mendoza,1,6,5,,1,4,3,1,0,6133.33,S,1.5124791931247918,0
10,mendoza,1,58,1,,2,3,1,1,0,1000.0,S,0.24660000246600003,1
10,mendoza,2,53,1,24.0,3,1,2,1,3,1000.0,S,0.24660000246600003,1
10,mendoza,1,18,5,,3,3,3,1,0,1000.0,S,0.24660000246600003,1
10,mendoza,2,16,5,,3,3,3,1,0,1000.0,S,0.24660000246600003,1
10,mendoza,2,16,5,,3,3,3,1,0,1000.0,S,0.24660000246600003,1
10,mendoza,1,23,2,35.0,4,1,3,1,3,2916.67,S,0.7192508291925083,1
10,mendoza,1,19,5,18.0,5,1,3,1,3,2916.67,S,0.7192508291925083,1
10,mendoza,2,22,2,,4,3,4,1,0,2916.67,S,0.7192508291925083,1
10,mendoza,1,3,5,,7,4,3,2,0,2916.67,S,0.7192508291925083,1
10,mendoza,2,70,4,,3,3,1,1,0,9000.0,S,2.2194000221940002,0
10,mendoza,1,52,2,16.0,1,1,1,1,2,2850.0,S,0.7028100070281,1
10,mendoza,2,57,2,,2,3,2,1,0,2850.0,S,0.7028100070281,1
10,mendoza,2,45,5,48.0,6,1,1,1,3,3837.5,S,0.946327509463275,1
10,mendoza,2,64,3,,2,3,6,1,0,3837.5,S,0.946327509463275,1
10,mendoza,2,21,5,,5,3,9,1,0,3837.5,S,0.946327509463275,1
10,mendoza,2,29,5,9.0,5,1,8,1,3,3837.5,S,0.946327509463275,1
10,mendoza,2,30,1,40.0,4,1,1,1,3,2983.33,S,0.7356891853568919,1
10,mendoza,1,38,1,40.0,4,1,2,1,3,2983.33,S,0.7356891853568919,1
10,mendoza,2,9,5,,1,4,3,1,0,475.0,S,0.11713500117135,1
10,mendoza,1,27,1,50.0,2,1,1,1,3,2300.0,S,0.5671800056718,1
10,mendoza,2,34,1,,4,2,2,1,3,2300.0,S,0.5671800056718,1
10,mendoza,1,64,1,24.0,1,1,1,1,1,3333.33,S,0.8219991862199918,1
10,mendoza,2,52,1,36.0,1,1,2,1,1,3333.33,S,0.8219991862199918,1
10,mendoza,2,21,5,8.0,5,1,3,1,3,3333.33,S,0.8219991862199918,1
10,mendoza,1,40,2,44.0,4,1,1,1,3,3750.0,S,0.9247500092475001,1
10,mendoza,2,36,2,,4,3,2,1,0,3750.0,S,0.9247500092475001,1
10,mendoza,1,11,5,,1,3,3,1,0,3750.0,S,0.9247500092475001,1
10,mendoza,1,7,5,,1,4,3,1,0,3750.0,S,0.9247500092475001,1
10,mendoza,2,78,4,,2,3,1,1,0,9000.0,S,2.2194000221940002,0
10,mendoza,2,70,4,,5,3,1,1,0,9600.0,S,2.3673600236736,0
10,mendoza,1,40,2,54.0,3,1,1,1,2,2603.33,S,0.6419811844198118,1
10,mendoza,2,39,2,20.0,3,1,2,1,3,2603.33,S,0.6419811844198118,1
10,mendoza,2,18,5,,3,3,3,1,0,2603.33,S,0.6419811844198118,1
10,mendoza,1,16,5,,3,3,3,1,0,2603.33,S,0.6419811844198118,1
10,mendoza,1,14,5,,3,3,3,1,0,2603.33,S,0.6419811844198118,1
10,mendoza,2,7,5,,1,4,3,1,0,2603.33,S,0.6419811844198118,1
10,mendoza,2,57,2,30.0,6,1,2,1,2,7360.0,S,1.81497601814976,0
10,mendoza,2,28,5,,5,3,3,1,0,7360.0,S,1.81497601814976,0
10,mendoza,2,26,5,4.0,5,1,3,1,3,7360.0,S,1.81497601814976,0
10,mendoza,1,21,5,,5,3,3,1,0,7360.0,S,1.81497601814976,0
10,mendoza,2,55,3,12.0,3,1,1,1,3,4910.4,S,1.2109046521090463,0
10,mendoza,1,27,1,48.0,5,1,3,1,3,4910.4,S,1.2109046521090463,0
10,mendoza,2,21,5,,6,2,3,1,3,4910.4,S,1.2109046521090463,0
10,mendoza,2,24,1,15.0,4,1,4,1,3,4910.4,S,1.2109046521090463,0
10,mendoza,2,2,5,,7,4,5,2,0,4910.4,S,1.2109046521090463,0
10,mendoza,1,69,2,25.0,3,1,1,1,3,10333.33,S,2.548199203481992,0
10,mendoza,2,65,2,,4,3,2,1,0,10333.33,S,2.548199203481992,0
10,mendoza,1,30,5,25.0,5,1,3,1,3,10333.33,S,2.548199203481992,0
10,mendoza,1,29,1,30.0,2,1,1,1,3,1100.0,S,0.27126000271260003,1
10,mendoza,2,31,1,,4,3,2,1,0,1100.0,S,0.27126000271260003,1
10,mendoza,2,69,3,,1,3,1,1,0,3150.0,S,0.7767900077679001,1
10,mendoza,1,32,3,24.0,2,1,3,1,2,3150.0,S,0.7767900077679001,1
10,mendoza,1,41,1,24.0,3,1,1,1,3,2036.67,S,0.5022428270224283,1
10,mendoza,2,36,1,,3,3,2,1,0,2036.67,S,0.5022428270224283,1
10,mendoza,1,11,5,,1,3,3,1,0,2036.67,S,0.5022428270224283,1
10,mendoza,1,6,5,,1,4,3,1,0,2036.67,S,0.5022428270224283,1
10,mendoza,1,4,5,,7,4,3,2,0,2036.67,S,0.5022428270224283,1
10,mendoza,1,-1,5,,7,4,3,3,0,2036.67,S,0.5022428270224283,1
10,mendoza,2,53,5,50.0,6,1,1,1,3,5000.0,S,1.23300001233,0
10,mendoza,2,18,5,,3,3,3,1,0,5000.0,S,1.23300001233,0
10,mendoza,1,58,2,48.0,2,1,1,1,3,3333.33,S,0.8219991862199918,1
10,mendoza,2,55,2,12.0,4,1,2,1,2,3333.33,S,0.8219991862199918,1
10,mendoza,1,17,5,,1,3,3,2,0,3333.33,S,0.8219991862199918,1
10,mendoza,1,26,1,70.0,4,1,1,1,2,10000.0,S,2.46600002466,0
10,mendoza,2,23,1,,5,3,2,1,0,10000.0,S,2.46600002466,0
10,mendoza,2,36,5,0.0,6,1,1,1,3,37500.0,S,9.247500092475,0
10,mendoza,2,31,5,45.0,6,1,1,1,3,15000.0,S,3.6990000369900002,0
10,mendoza,1,76,4,,7,3,1,2,0,9250.0,S,2.2810500228105,0
10,mendoza,1,14,5,,1,3,3,1,0,2983.33,S,0.7356891853568919,1
10,mendoza,2,9,5,,1,4,3,1,0,2983.33,S,0.7356891853568919,1
10,mendoza,1,6,5,,1,4,3,1,0,2983.33,S,0.7356891853568919,1
10,mendoza,2,-1,5,,7,4,3,3,0,2983.33,S,0.7356891853568919,1
10,mendoza,2,60,3,56.0,5,1,1,1,2,5000.0,S,1.23300001233,0
10,mendoza,2,36,3,6.0,3,1,1,1,3,1028.0,S,0.25350480253504803,1
10,mendoza,1,8,5,,1,4,3,1,0,1028.0,S,0.25350480253504803,1
10,mendoza,1,6,5,,1,4,3,1,0,1028.0,S,0.25350480253504803,1
10,mendoza,1,19,1,40.0,3,1,3,1,2,1028.0,S,0.25350480253504803,1
10,mendoza,2,16,1,,2,3,4,1,0,1028.0,S,0.25350480253504803,1
10,mendoza,1,90,4,,3,3,1,1,0,30000.0,S,7.3980000739800005,0
10,mendoza,2,59,5,35.0,6,1,3,1,3,30000.0,S,7.3980000739800005,0
10,mendoza,1,47,2,48.0,4,1,1,1,3,5071.43,S,1.2506146505061466,0
10,mendoza,2,45,2,,2,3,2,1,0,5071.43,S,1.2506146505061466,0
10,mendoza,2,21,5,48.0,2,1,3,1,3,5071.43,S,1.2506146505061466,0
10,mendoza,2,21,5,,5,3,3,1,0,5071.43,S,1.2506146505061466,0
10,mendoza,2,17,5,,2,3,3,1,0,5071.43,S,1.2506146505061466,0
10,mendoza,2,23,5,12.0,2,1,3,1,3,5071.43,S,1.2506146505061466,0
10,mendoza,1,19,5,48.0,2,1,3,1,3,5071.43,S,1.2506146505061466,0
10,mendoza,1,49,2,48.0,5,1,1,1,3,6500.0,S,1.6029000160290001,0
10,mendoza,2,44,2,,5,3,2,1,0,6500.0,S,1.6029000160290001,0
10,mendoza,2,20,5,,5,3,3,1,0,6500.0,S,1.6029000160290001,0
10,mendoza,1,17,5,,3,3,3,1,0,6500.0,S,1.6029000160290001,0
10,mendoza,2,66,4,,7,3,1,2,0,1460.0,S,0.36003600360036003,1
10,mendoza,2,26,5,,1,3,5,2,0,1460.0,S,0.36003600360036003,1
10,mendoza,1,7,5,,1,4,9,1,0,1460.0,S,0.36003600360036003,1
10,mendoza,1,4,5,,7,4,9,2,0,1460.0,S,0.36003600360036003,1
10,mendoza,2,1,5,,7,4,9,3,0,1460.0,S,0.36003600360036003,1
10,mendoza,2,5,5,,7,4,3,2,0,1000.0,S,0.24660000246600003,1
10,mendoza,2,30,5,10.0,2,1,8,1,3,1000.0,S,0.24660000246600003,1
10,mendoza,1,59,1,9.0,1,1,1,1,2,750.0,S,0.1849500018495,1
10,mendoza,2,56,1,,2,2,2,1,2,750.0,S,0.1849500018495,1
10,mendoza,2,64,3,,2,3,1,1,0,5600.0,S,1.3809600138096,0
10,mendoza,2,44,3,60.0,4,1,1,1,3,1272.22,S,0.31372945513729456,1
10,mendoza,2,24,5,,3,3,3,1,0,1272.22,S,0.31372945513729456,1
10,mendoza,1,6,5,,7,4,5,2,0,1272.22,S,0.31372945513729456,1
10,mendoza,2,2,5,,7,4,5,2,0,1272.22,S,0.31372945513729456,1
10,mendoza,2,16,5,,3,3,5,1,0,1272.22,S,0.31372945513729456,1
10,mendoza,1,10,5,,1,3,3,1,0,1272.22,S,0.31372945513729456,1
10,mendoza,1,6,5,,1,4,3,1,0,1272.22,S,0.31372945513729456,1
10,mendoza,1,-1,5,,7,4,5,3,0,1272.22,S,0.31372945513729456,1
10,mendoza,2,-1,5,,7,4,5,3,0,1272.22,S,0.31372945513729456,1
10,mendoza,2,45,5,48.0,3,1,1,1,3,2500.0,S,0.616500006165,1
10,mendoza,1,17,5,,3,3,3,1,0,2500.0,S,0.616500006165,1
10,mendoza,1,61,2,50.0,4,1,1,1,3,8600.0,S,2.1207600212076003,0
10,mendoza,1,42,5,40.0,6,1,3,1,3,9250.0,S,2.2810500228105,0
10,mendoza,2,30,2,19.0,4,1,1,1,3,6900.0,S,1.7015400170154,0
10,mendoza,1,33,2,0.0,2,1,2,1,3,6900.0,S,1.7015400170154,0
10,mendoza,2,26,3,44.0,6,1,1,1,3,7500.0,S,1.8495000184950001,0
10,mendoza,1,58,2,40.0,4,1,1,1,2,6000.0,S,1.479600014796,0
10,mendoza,2,59,2,35.0,4,1,2,1,3,6000.0,S,1.479600014796,0
10,mendoza,1,28,5,40.0,6,1,3,1,2,6000.0,S,1.479600014796,0
10,mendoza,1,17,5,,3,3,3,1,0,6000.0,S,1.479600014796,0
10,mendoza,1,24,1,48.0,3,1,1,1,3,8600.0,S,2.1207600212076003,0
10,mendoza,2,23,1,40.0,4,1,2,1,3,8600.0,S,2.1207600212076003,0
10,mendoza,1,38,2,60.0,4,1,1,1,3,3920.0,S,0.9666720096667201,1
10,mendoza,2,39,2,,4,3,2,1,0,3920.0,S,0.9666720096667201,1
10,mendoza,2,60,4,,2,3,1,1,0,8666.67,S,2.137200843372008,0
10,mendoza,1,34,5,48.0,4,1,3,1,3,8666.67,S,2.137200843372008,0
10,mendoza,1,28,5,40.0,4,1,3,1,3,8666.67,S,2.137200843372008,0
10,mendoza,1,58,2,55.0,4,1,1,1,2,3333.33,S,0.8219991862199918,1
10,mendoza,2,54,2,,4,3,2,1,0,3333.33,S,0.8219991862199918,1
10,mendoza,2,13,5,,1,3,3,1,0,3333.33,S,0.8219991862199918,1
10,mendoza,1,69,4,,2,3,1,1,0,4800.0,S,1.1836800118368,0
10,mendoza,2,49,3,,6,2,1,1,2,2666.67,S,0.6576008285760083,1
10,mendoza,1,20,5,,5,3,3,1,0,2666.67,S,0.6576008285760083,1
10,mendoza,2,18,5,,5,3,3,1,0,2666.67,S,0.6576008285760083,1
10,mendoza,2,62,2,,4,3,1,1,0,1375.0,S,0.33907500339075003,1
10,mendoza,2,33,5,,4,2,3,1,2,1375.0,S,0.33907500339075003,1
10,mendoza,1,11,5,,1,3,5,1,0,1375.0,S,0.33907500339075003,1
10,mendoza,1,32,5,40.0,3,1,3,1,3,1375.0,S,0.33907500339075003,1
10,mendoza,1,47,2,16.0,6,1,1,1,3,10000.0,S,2.46600002466,0
10,mendoza,2,42,2,,5,3,2,1,0,10000.0,S,2.46600002466,0
10,mendoza,1,69,2,,4,3,1,1,0,3200.0,S,0.7891200078912001,1
10,mendoza,2,79,2,,2,3,2,1,0,3200.0,S,0.7891200078912001,1
10,mendoza,2,39,5,,5,3,3,1,0,3200.0,S,0.7891200078912001,1
10,mendoza,1,33,2,,6,2,1,1,1,2200.0,S,0.5425200054252001,1
10,mendoza,2,27,2,30.0,6,1,2,1,3,2200.0,S,0.5425200054252001,1
10,mendoza,2,7,5,,1,4,3,1,0,2200.0,S,0.5425200054252001,1
10,mendoza,1,3,5,,7,4,3,2,0,2200.0,S,0.5425200054252001,1
10,mendoza,1,2,5,,7,4,3,2,0,2200.0,S,0.5425200054252001,1
10,mendoza,1,42,1,54.0,4,1,1,1,2,3862.5,S,0.952492509524925,1
10,mendoza,2,43,1,,5,3,2,1,0,3862.5,S,0.952492509524925,1
10,mendoza,2,18,5,,3,3,3,1,0,3862.5,S,0.952492509524925,1
10,mendoza,1,13,5,,3,3,3,1,0,3862.5,S,0.952492509524925,1
10,mendoza,2,48,2,30.0,5,1,2,1,3,7400.0,S,1.8248400182484001,0
10,mendoza,2,66,3,40.0,6,1,1,1,3,23000.0,S,5.671800056718,0
10,mendoza,2,94,4,,4,3,6,1,0,23000.0,S,5.671800056718,0
10,mendoza,2,86,4,,6,3,1,1,0,7000.0,S,1.7262000172620002,0
10,mendoza,1,27,1,40.0,3,1,1,1,3,4413.33,S,1.088327188883272,0
10,mendoza,2,25,1,15.0,4,1,2,1,3,4413.33,S,1.088327188883272,0
10,mendoza,1,3,5,,7,4,3,2,0,4413.33,S,1.088327188883272,0
10,mendoza,2,55,2,24.0,2,1,1,1,3,6400.0,S,1.5782400157824001,0
10,mendoza,1,56,2,48.0,3,1,2,1,3,6400.0,S,1.5782400157824001,0
10,mendoza,1,61,2,24.0,3,1,1,1,3,7300.0,S,1.8001800180018002,0
10,mendoza,2,51,2,35.0,6,1,2,1,3,7300.0,S,1.8001800180018002,0
10,mendoza,1,27,5,12.0,5,1,3,1,3,7300.0,S,1.8001800180018002,0
10,mendoza,2,22,5,,5,3,3,1,0,7300.0,S,1.8001800180018002,0
10,mendoza,1,17,5,,3,3,3,1,0,3920.0,S,0.9666720096667201,1
10,mendoza,1,14,5,,3,3,3,1,0,3920.0,S,0.9666720096667201,1
10,mendoza,1,2,5,,7,4,3,2,0,3920.0,S,0.9666720096667201,1
10,mendoza,1,90,4,,1,3,1,1,0,4800.0,S,1.1836800118368,0
10,mendoza,1,29,5,30.0,4,1,1,1,3,13000.0,S,3.2058000320580002,0
10,mendoza,1,46,2,50.0,6,1,1,1,3,7800.0,S,1.9234800192348,0
10,mendoza,2,39,2,20.0,6,1,2,1,3,7800.0,S,1.9234800192348,0
10,mendoza,1,10,5,,1,3,3,1,0,7800.0,S,1.9234800192348,0
10,mendoza,2,6,5,,1,4,3,1,0,7800.0,S,1.9234800192348,0
10,mendoza,1,4,5,,7,4,3,2,0,7800.0,S,1.9234800192348,0
10,mendoza,1,71,2,,3,3,1,1,0,5300.0,S,1.3069800130698002,0
10,mendoza,2,70,2,,1,3,2,1,0,5300.0,S,1.3069800130698002,0
10,mendoza,2,35,3,30.0,4,1,1,1,3,1700.0,S,0.4192200041922,1
10,mendoza,2,16,5,,3,3,3,1,0,1700.0,S,0.4192200041922,1
10,mendoza,1,11,5,,1,3,3,1,0,1700.0,S,0.4192200041922,1
10,mendoza,1,49,1,20.0,5,1,1,1,3,4083.33,S,1.0069491880694919,0
10,mendoza,2,43,1,72.0,4,1,2,1,2,4083.33,S,1.0069491880694919,0
10,mendoza,1,13,5,,3,3,3,1,0,4083.33,S,1.0069491880694919,0
10,mendoza,2,13,5,,3,3,3,1,0,10000.0,S,2.46600002466,0
10,mendoza,1,8,5,,1,4,3,1,0,10000.0,S,2.46600002466,0
10,mendoza,1,74,2,,2,3,1,1,0,6150.0,S,1.5165900151659002,0
10,mendoza,2,74,2,,2,3,2,1,0,6150.0,S,1.5165900151659002,0
10,mendoza,1,68,2,,5,3,1,1,0,3200.0,S,0.7891200078912001,1
10,mendoza,2,71,2,,3,3,2,1,0,3200.0,S,0.7891200078912001,1
10,mendoza,1,38,5,7.0,4,1,3,1,3,3200.0,S,0.7891200078912001,1
10,mendoza,2,10,5,,1,3,5,1,0,3200.0,S,0.7891200078912001,1
10,mendoza,1,77,2,,4,3,1,1,0,10533.33,S,2.597519203975192,0
10,mendoza,2,67,2,,2,3,2,1,0,10533.33,S,2.597519203975192,0
10,mendoza,1,39,3,40.0,3,1,3,1,2,10533.33,S,2.597519203975192,0
10,mendoza,1,31,2,48.0,3,1,1,1,3,2000.0,S,0.49320000493200006,1
10,mendoza,2,30,2,,4,3,2,1,0,2000.0,S,0.49320000493200006,1
10,mendoza,2,6,5,,1,4,3,2,0,2000.0,S,0.49320000493200006,1
10,mendoza,2,2,5,,7,4,3,2,0,2000.0,S,0.49320000493200006,1
10,mendoza,2,29,3,48.0,4,1,1,1,3,6500.0,S,1.6029000160290001,0
10,mendoza,2,2,5,,7,4,3,2,0,6500.0,S,1.6029000160290001,0
10,mendoza,2,68,4,,2,3,1,1,0,4900.0,S,1.2083400120834,0
10,mendoza,2,26,5,30.0,5,1,3,1,3,4900.0,S,1.2083400120834,0
10,mendoza,1,29,2,72.0,4,1,1,1,3,4500.0,S,1.1097000110970001,0
10,mendoza,2,30,2,,4,2,2,1,3,4500.0,S,1.1097000110970001,0
10,mendoza,1,6,5,,1,4,3,1,0,4500.0,S,1.1097000110970001,0
10,mendoza,2,3,5,,7,4,3,2,0,4500.0,S,1.1097000110970001,0
10,mendoza,2,38,5,30.0,6,1,1,1,3,17000.0,S,4.192200041922001,0
10,mendoza,1,79,2,,6,3,1,1,0,4800.0,S,1.1836800118368,0
10,mendoza,2,75,2,,6,3,2,1,0,4800.0,S,1.1836800118368,0
10,mendoza,2,61,3,40.0,5,1,1,1,3,7333.33,S,1.8083991960839918,0
10,mendoza,1,28,5,,5,3,3,1,0,7333.33,S,1.8083991960839918,0
10,mendoza,1,23,5,,5,3,3,1,0,7333.33,S,1.8083991960839918,0
10,mendoza,1,62,2,,3,3,1,1,0,4733.33,S,1.167239189672392,0
10,mendoza,2,61,2,,3,3,2,1,0,4733.33,S,1.167239189672392,0
10,mendoza,1,32,5,40.0,4,1,3,1,3,4733.33,S,1.167239189672392,0
10,mendoza,2,58,3,10.0,6,1,1,1,3,6833.33,S,1.685099194850992,0
10,mendoza,1,11,5,,1,3,3,1,0,1100.0,S,0.27126000271260003,1
10,mendoza,2,3,5,,7,4,3,2,0,1100.0,S,0.27126000271260003,1
10,mendoza,1,1,5,,7,4,3,3,0,1100.0,S,0.27126000271260003,1
10,mendoza,2,59,4,24.0,5,1,1,1,3,7400.0,S,1.8248400182484001,0
10,mendoza,1,28,5,72.0,5,1,3,1,3,7400.0,S,1.8248400182484001,0
10,mendoza,2,61,3,,4,3,1,1,0,4800.0,S,1.1836800118368,0
10,mendoza,1,32,2,48.0,3,1,1,1,3,2580.0,S,0.63622800636228,1
10,mendoza,2,25,2,,6,3,2,1,0,2580.0,S,0.63622800636228,1
10,mendoza,1,3,5,,7,4,3,2,0,2580.0,S,0.63622800636228,1
10,mendoza,2,42,3,20.0,3,1,1,1,3,1393.33,S,0.3435951814359518,1
10,mendoza,2,21,5,,5,3,3,1,0,1393.33,S,0.3435951814359518,1
10,mendoza,2,20,5,5.0,3,1,3,1,3,1393.33,S,0.3435951814359518,1
10,mendoza,1,15,5,,3,3,3,1,0,1393.33,S,0.3435951814359518,1
10,mendoza,1,7,5,,1,4,3,1,0,1393.33,S,0.3435951814359518,1
10,mendoza,1,-1,5,,7,4,5,3,0,1393.33,S,0.3435951814359518,1
10,mendoza,1,37,3,30.0,5,1,1,1,3,9000.0,S,2.2194000221940002,0
10,mendoza,1,46,5,40.0,2,1,1,1,3,4000.0,S,0.9864000098640001,1
10,mendoza,1,11,5,,1,3,3,1,0,4083.33,S,1.0069491880694919,0
10,mendoza,2,10,5,,1,3,3,1,0,4083.33,S,1.0069491880694919,0
10,mendoza,2,3,5,,7,4,3,2,0,4083.33,S,1.0069491880694919,0
10,mendoza,2,50,3,0.0,6,1,1,1,3,2666.67,S,0.6576008285760083,1
10,mendoza,2,21,5,,4,3,3,1,0,2666.67,S,0.6576008285760083,1
10,mendoza,1,13,5,,1,3,3,1,0,2666.67,S,0.6576008285760083,1
10,mendoza,2,62,3,10.0,6,1,1,1,2,7200.0,S,1.7755200177552002,0
10,mendoza,2,27,5,32.0,6,1,3,1,3,7200.0,S,1.7755200177552002,0
10,mendoza,2,25,5,,5,3,3,1,0,7200.0,S,1.7755200177552002,0
10,mendoza,2,25,5,,5,3,3,1,0,7200.0,S,1.7755200177552002,0
10,mendoza,1,58,2,40.0,4,1,1,1,3,8000.0,S,1.9728000197280002,0
10,mendoza,1,25,2,48.0,5,1,1,1,3,7500.0,S,1.8495000184950001,0
10,mendoza,2,25,2,,5,3,2,1,0,7500.0,S,1.8495000184950001,0
10,mendoza,1,67,2,,2,3,1,1,0,6166.67,S,1.5207008372070083,0
10,mendoza,2,64,2,25.0,4,1,2,1,3,6166.67,S,1.5207008372070083,0
10,mendoza,1,40,5,8.0,3,1,3,1,3,6166.67,S,1.5207008372070083,0
10,mendoza,1,39,1,48.0,6,1,1,1,3,2850.0,S,0.7028100070281,1
10,mendoza,2,39,1,20.0,4,1,2,1,3,2850.0,S,0.7028100070281,1
10,mendoza,2,10,5,,1,3,3,1,0,2850.0,S,0.7028100070281,1
10,mendoza,2,6,5,,1,4,3,2,0,2850.0,S,0.7028100070281,1
10,mendoza,2,43,1,56.0,4,1,1,1,3,3000.0,S,0.739800007398,1
10,mendoza,1,54,1,,3,3,2,1,0,3000.0,S,0.739800007398,1
10,mendoza,1,17,5,20.0,3,1,3,1,3,3000.0,S,0.739800007398,1
10,mendoza,2,8,5,,1,4,3,1,0,3000.0,S,0.739800007398,1
10,mendoza,2,68,4,56.0,2,1,1,1,1,11000.0,S,2.7126000271260002,0
10,mendoza,1,51,2,84.0,2,1,1,1,2,1520.0,S,0.37483200374832004,1
10,mendoza,1,30,1,48.0,6,1,3,1,3,6833.33,S,1.685099194850992,0
10,mendoza,2,23,1,,5,3,4,1,0,6833.33,S,1.685099194850992,0
10,mendoza,1,21,1,40.0,1,1,1,1,3,2923.33,S,0.7208931852089319,1
10,mendoza,2,18,1,,3,3,2,1,0,2923.33,S,0.7208931852089319,1
10,mendoza,1,2,5,,7,4,3,2,0,2923.33,S,0.7208931852089319,1
10,mendoza,1,59,2,35.0,4,1,1,1,1,7750.0,S,1.9111500191115,0
10,mendoza,2,57,2,25.0,6,1,2,1,3,7750.0,S,1.9111500191115,0
10,mendoza,1,29,5,60.0,6,1,3,1,3,7750.0,S,1.9111500191115,0
10,mendoza,2,24,5,,6,2,3,1,3,7750.0,S,1.9111500191115,0
10,mendoza,1,41,1,8.0,6,1,1,1,3,571.43,S,0.1409146394091464,1
10,mendoza,2,42,1,4.0,5,1,2,1,2,571.43,S,0.1409146394091464,1
10,mendoza,2,22,5,,5,3,3,1,0,571.43,S,0.1409146394091464,1
10,mendoza,2,18,5,8.0,5,1,3,1,3,571.43,S,0.1409146394091464,1
10,mendoza,2,8,5,,1,4,3,1,0,571.43,S,0.1409146394091464,1
10,mendoza,2,8,5,,1,4,3,1,0,571.43,S,0.1409146394091464,1
10,mendoza,2,2,5,,7,4,3,2,0,571.43,S,0.1409146394091464,1
10,mendoza,1,70,2,4.0,3,1,1,1,2,5300.0,S,1.3069800130698002,0
10,mendoza,2,15,5,,3,3,3,1,0,2200.0,S,0.5425200054252001,1
10,mendoza,1,6,5,,7,4,3,2,0,2200.0,S,0.5425200054252001,1
10,mendoza,1,31,5,45.0,4,1,1,1,3,13000.0,S,3.2058000320580002,0
10,mendoza,2,39,2,65.0,4,1,1,1,2,1740.0,S,0.42908400429084004,1
10,mendoza,1,40,2,15.0,4,1,2,1,1,1740.0,S,0.42908400429084004,1
10,mendoza,1,22,5,15.0,2,1,3,1,3,1740.0,S,0.42908400429084004,1
10,mendoza,1,20,5,15.0,2,1,3,1,3,1740.0,S,0.42908400429084004,1
10,mendoza,2,1,5,,7,4,3,3,0,1740.0,S,0.42908400429084004,1
10,mendoza,1,47,2,48.0,4,1,1,1,1,3400.0,S,0.8384400083844,1
10,mendoza,2,47,2,9.0,4,1,2,1,2,3400.0,S,0.8384400083844,1
10,mendoza,1,21,5,,5,3,3,1,0,3400.0,S,0.8384400083844,1
10,mendoza,1,14,5,,3,3,3,1,0,3400.0,S,0.8384400083844,1
10,mendoza,2,11,5,,1,3,3,1,0,3400.0,S,0.8384400083844,1
10,mendoza,1,50,5,20.0,4,1,1,1,2,2500.0,S,0.616500006165,1
10,mendoza,2,50,3,40.0,6,1,1,1,3,8750.0,S,2.1577500215775003,0
10,mendoza,2,59,2,,6,3,2,1,0,8000.0,S,1.9728000197280002,0
10,mendoza,1,27,5,40.0,6,1,3,1,3,8000.0,S,1.9728000197280002,0
10,mendoza,2,25,5,,5,3,3,1,0,8000.0,S,1.9728000197280002,0
