provincia_completa,empleo_prom,salario_prom,ln_empleo_prom,provincia_tratada,aglomerado,gen,edad,e_civil,ht_ocup,nivel_ed,cond_act,cond_parent,alfabet,cat_ocup,percap_fam,tama_aglomerado,nivel_pobreza,cond_pobre
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,44,2.0,44.0,6,1,2,1.0,2.0,4000.0,S,0.986400009864,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,16,5.0,,3,3,3,1.0,,4000.0,S,0.986400009864,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,16,5.0,,3,3,3,1.0,,2416.67,S,0.5959508279595083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,12,5.0,,1,3,3,1.0,,2416.67,S,0.5959508279595083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,10,5.0,,1,3,3,1.0,,2416.67,S,0.5959508279595083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,4,5.0,,7,4,3,1.0,,2416.67,S,0.5959508279595083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,41,1.0,,2,3,1,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,40,1.0,,2,3,2,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,21,1.0,,3,3,3,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,22,5.0,,3,3,3,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,19,5.0,9.0,4,1,3,1.0,3.0,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,17,5.0,,3,3,3,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,14,5.0,,3,3,3,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,12,5.0,,1,3,3,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,10,5.0,,1,3,3,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,1,5.0,,7,4,5,3.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,22,1.0,,3,3,4,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,24,5.0,,4,3,3,1.0,,1079.17,S,0.2661233246612333,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,36,2.0,,2,3,1,1.0,,1475.0,S,0.36373500363735,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,35,2.0,40.0,2,1,2,1.0,1.0,1475.0,S,0.36373500363735,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,19,5.0,40.0,3,1,3,1.0,3.0,1475.0,S,0.36373500363735,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,21,5.0,,5,3,1,1.0,,6000.0,S,1.479600014796,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,71,2.0,,2,3,1,1.0,,3520.0,S,0.86803200868032,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,76,2.0,,2,3,2,1.0,,3520.0,S,0.86803200868032,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,41,1.0,,4,3,3,1.0,,3520.0,S,0.86803200868032,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,41,1.0,32.0,4,1,4,1.0,2.0,3520.0,S,0.86803200868032,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,20,5.0,,3,2,5,1.0,,3520.0,S,0.86803200868032,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,67,2.0,,4,3,1,1.0,,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,65,2.0,,3,3,2,1.0,,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,38,1.0,24.0,6,1,3,1.0,3.0,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,39,1.0,32.0,3,1,4,1.0,3.0,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,14,5.0,,3,3,5,1.0,,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,11,5.0,,1,3,5,1.0,,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,10,5.0,,1,3,5,1.0,,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,1,5.0,,7,4,5,3.0,,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,29,3.0,,2,3,3,1.0,,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,10,5.0,,1,3,5,1.0,,7290.0,S,1.79771401797714,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,59,5.0,40.0,6,1,1,1.0,3.0,20000.0,S,4.93200004932,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,59,2.0,40.0,3,1,1,1.0,3.0,3840.0,S,0.94694400946944,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,21,5.0,20.0,4,1,3,1.0,2.0,6066.67,S,1.4960408369604083,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,40,5.0,18.0,4,1,1,1.0,3.0,2566.67,S,0.6329408283294082,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,16,5.0,,3,3,3,1.0,,2566.67,S,0.6329408283294082,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,5,5.0,,7,4,3,2.0,,2566.67,S,0.6329408283294082,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,62,3.0,,3,3,1,1.0,,4675.0,S,1.15285501152855,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,23,5.0,20.0,3,1,3,1.0,3.0,4675.0,S,1.15285501152855,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,42,5.0,48.0,4,1,3,1.0,3.0,4675.0,S,1.15285501152855,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,2,5.0,,7,4,5,2.0,,4675.0,S,1.15285501152855,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,17,5.0,,3,3,3,1.0,,1475.0,S,0.36373500363735,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,14,5.0,,3,3,3,1.0,,1475.0,S,0.36373500363735,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,11,5.0,,1,3,3,1.0,,1475.0,S,0.36373500363735,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,8,5.0,,1,4,3,1.0,,1475.0,S,0.36373500363735,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,7,5.0,,1,4,3,2.0,,1475.0,S,0.36373500363735,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,83,4.0,,1,3,1,1.0,,3828.57,S,0.9441253714412536,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,54,1.0,40.0,4,1,3,1.0,2.0,3828.57,S,0.9441253714412536,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,50,1.0,,4,3,4,1.0,,3828.57,S,0.9441253714412536,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,90,5.0,,1,3,8,1.0,,3828.57,S,0.9441253714412536,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,23,1.0,40.0,3,1,5,1.0,2.0,3828.57,S,0.9441253714412536,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,25,1.0,,3,3,9,1.0,,3828.57,S,0.9441253714412536,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,1,5.0,,7,4,9,3.0,,3828.57,S,0.9441253714412536,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,60,4.0,30.0,4,1,1,1.0,2.0,14850.0,S,3.6620100366201,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,34,5.0,32.0,4,1,3,1.0,3.0,14850.0,S,3.6620100366201,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,41,2.0,55.0,5,1,1,1.0,3.0,9825.0,S,2.42284502422845,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,36,2.0,30.0,5,1,2,1.0,3.0,9825.0,S,2.42284502422845,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,6,5.0,,1,4,3,2.0,,9825.0,S,2.42284502422845,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,-1,5.0,,7,4,3,3.0,,9825.0,S,2.42284502422845,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,47,2.0,36.0,4,1,1,1.0,3.0,13500.0,S,3.329100033291,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,45,2.0,48.0,6,1,2,1.0,3.0,13500.0,S,3.329100033291,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,19,5.0,,4,2,3,1.0,3.0,13500.0,S,3.329100033291,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,16,5.0,,3,3,3,1.0,,13500.0,S,3.329100033291,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,60,1.0,,2,2,1,1.0,3.0,2450.0,S,0.6041700060417,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,49,1.0,,2,3,2,1.0,,2450.0,S,0.6041700060417,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,44,2.0,50.0,2,1,1,1.0,2.0,1975.0,S,0.48703500487035,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,43,2.0,,2,3,2,1.0,,1975.0,S,0.48703500487035,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,39,1.0,54.0,1,1,1,1.0,3.0,4500.0,S,1.109700011097,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,28,1.0,,3,2,2,1.0,,4500.0,S,1.109700011097,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,10,5.0,,1,3,3,1.0,,4500.0,S,1.109700011097,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,5,5.0,,1,4,3,1.0,,4500.0,S,1.109700011097,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,49,3.0,60.0,2,1,1,1.0,3.0,2300.0,S,0.5671800056718,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,26,1.0,40.0,3,1,3,1.0,3.0,2300.0,S,0.5671800056718,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,20,1.0,,2,3,4,1.0,,2300.0,S,0.5671800056718,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,8,5.0,,1,4,3,1.0,,2300.0,S,0.5671800056718,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,39,3.0,25.0,2,1,1,1.0,3.0,2856.67,S,0.7044548290445483,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,23,5.0,30.0,2,1,3,1.0,3.0,2856.67,S,0.7044548290445483,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,15,5.0,,1,3,3,1.0,,2856.67,S,0.7044548290445483,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,83,4.0,,6,3,1,1.0,,13000.0,S,3.205800032058,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,52,1.0,35.0,2,1,1,1.0,3.0,3580.0,S,0.88282800882828,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,37,1.0,12.0,3,1,2,1.0,3.0,3580.0,S,0.88282800882828,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,20,5.0,,5,3,3,1.0,,3580.0,S,0.88282800882828,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,52,1.0,5.0,2,1,1,1.0,3.0,7900.0,S,1.9481400194814005,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,57,1.0,40.0,2,1,2,1.0,3.0,7900.0,S,1.9481400194814005,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,42,2.0,54.0,2,1,1,1.0,3.0,3428.57,S,0.8454853704548537,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,38,2.0,,2,3,2,1.0,,3428.57,S,0.8454853704548537,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,21,5.0,,3,3,3,1.0,,3428.57,S,0.8454853704548537,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,19,5.0,,3,3,3,1.0,,3428.57,S,0.8454853704548537,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,16,5.0,,3,3,3,1.0,,3428.57,S,0.8454853704548537,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,3,5.0,,7,4,3,2.0,,3428.57,S,0.8454853704548537,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,2,5.0,,7,4,3,2.0,,3428.57,S,0.8454853704548537,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,52,3.0,40.0,5,1,1,1.0,3.0,12500.0,S,3.0825000308250003,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,20,5.0,,5,3,3,1.0,,12500.0,S,3.0825000308250003,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,31,3.0,40.0,4,1,1,1.0,3.0,5780.0,S,1.42534801425348,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,61,5.0,45.0,1,1,1,1.0,2.0,8700.0,S,2.1454200214542003,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,25,1.0,66.0,2,1,1,1.0,3.0,3675.0,S,0.90625500906255,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,25,1.0,,3,3,2,1.0,,3675.0,S,0.90625500906255,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,15,5.0,,3,3,8,1.0,,3675.0,S,0.90625500906255,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,4,5.0,,7,4,3,2.0,,3675.0,S,0.90625500906255,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,62,5.0,,1,3,1,1.0,,4150.0,S,1.0233900102339,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,45,5.0,54.0,3,1,9,1.0,3.0,4150.0,S,1.0233900102339,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,64,3.0,12.0,2,1,1,1.0,3.0,1920.0,S,0.47347200473472,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,37,3.0,16.0,2,1,3,1.0,3.0,1920.0,S,0.47347200473472,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,15,5.0,,3,3,5,1.0,,1920.0,S,0.47347200473472,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,5,5.0,,7,4,5,2.0,,1920.0,S,0.47347200473472,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,10,5.0,,1,3,5,1.0,,1920.0,S,0.47347200473472,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,41,2.0,32.0,2,1,1,1.0,2.0,5400.0,S,1.3316400133164,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,40,2.0,6.0,4,1,2,1.0,3.0,5400.0,S,1.3316400133164,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,19,5.0,,5,3,3,1.0,,5400.0,S,1.3316400133164,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,9,5.0,,1,4,3,1.0,,5400.0,S,1.3316400133164,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,77,4.0,,2,3,1,1.0,,7200.0,S,1.7755200177552002,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,38,2.0,32.0,5,1,3,1.0,3.0,7200.0,S,1.7755200177552002,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,16,5.0,,3,3,3,1.0,,1975.0,S,0.48703500487035,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,10,5.0,,1,3,3,1.0,,1975.0,S,0.48703500487035,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,26,5.0,30.0,6,1,1,1.0,2.0,5000.0,S,1.23300001233,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,49,3.0,60.0,5,1,1,1.0,3.0,40000.0,S,9.86400009864,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,53,1.0,15.0,6,1,1,1.0,3.0,27650.0,S,6.8184900681849,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,37,1.0,8.0,6,1,2,1.0,3.0,27650.0,S,6.8184900681849,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,73,4.0,,4,3,1,1.0,,4000.0,S,0.986400009864,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,34,5.0,,5,3,3,1.0,,4000.0,S,0.986400009864,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,31,5.0,,3,2,3,1.0,,4000.0,S,0.986400009864,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,28,5.0,46.0,6,1,1,1.0,3.0,14000.0,S,3.4524000345240005,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,47,5.0,40.0,6,1,1,1.0,3.0,10000.0,S,2.46600002466,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,82,4.0,,5,3,1,1.0,,9400.0,S,2.3180400231804,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,18,5.0,,3,3,5,1.0,,9400.0,S,2.3180400231804,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,15,5.0,,3,3,5,1.0,,9400.0,S,2.3180400231804,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,26,5.0,44.0,4,1,5,1.0,3.0,9400.0,S,2.3180400231804,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,28,5.0,45.0,6,1,5,1.0,2.0,9400.0,S,2.3180400231804,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,36,2.0,63.0,5,1,1,1.0,3.0,2116.67,S,0.5219708272197083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,30,2.0,,3,3,2,1.0,,2116.67,S,0.5219708272197083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,12,5.0,,1,3,3,1.0,,2116.67,S,0.5219708272197083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,6,5.0,,1,4,3,1.0,,2116.67,S,0.5219708272197083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,12,5.0,,1,3,3,1.0,,5780.0,S,1.42534801425348,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,6,5.0,,1,4,3,1.0,,5780.0,S,1.42534801425348,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,74,4.0,,2,3,1,1.0,,5200.0,S,1.2823200128232002,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,56,5.0,,6,2,1,1.0,3.0,2900.0,S,0.7151400071514,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,80,4.0,,3,3,6,1.0,,2900.0,S,0.7151400071514,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,80,4.0,,3,3,1,1.0,,6200.0,S,1.5289200152892002,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,65,2.0,,4,3,1,1.0,,5500.0,S,1.356300013563,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,62,2.0,,6,3,2,1.0,,5500.0,S,1.356300013563,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,50,3.0,40.0,6,1,1,1.0,2.0,30000.0,S,7.39800007398,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,95,4.0,,1,3,1,1.0,,4700.0,S,1.1590200115902,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,32,2.0,,4,3,4,1.0,,7200.0,S,1.7755200177552002,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,4,5.0,,7,4,5,2.0,,7200.0,S,1.7755200177552002,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,74,4.0,,2,3,1,1.0,,12100.0,S,2.9838600298386004,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,39,5.0,32.0,4,1,3,1.0,3.0,12100.0,S,2.9838600298386004,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,51,2.0,28.0,4,1,1,1.0,3.0,9714.29,S,2.3955439379554395,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,51,2.0,,2,3,2,1.0,,9714.29,S,2.3955439379554395,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,25,2.0,48.0,3,1,3,1.0,3.0,9714.29,S,2.3955439379554395,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,33,5.0,32.0,4,1,3,1.0,3.0,9714.29,S,2.3955439379554395,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,18,5.0,,4,2,3,1.0,,9714.29,S,2.3955439379554395,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,23,2.0,48.0,4,1,4,1.0,3.0,9714.29,S,2.3955439379554395,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,5,5.0,,7,4,5,2.0,,9714.29,S,2.3955439379554395,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,41,3.0,32.0,5,1,1,1.0,3.0,7500.0,S,1.849500018495,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,17,5.0,,3,3,3,1.0,,7500.0,S,1.849500018495,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,15,5.0,,3,3,3,1.0,,7500.0,S,1.849500018495,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,2,62,2.0,,6,3,1,1.0,,11016.67,S,2.7167108491671086,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,62,2.0,32.0,4,1,2,1.0,2.0,11016.67,S,2.7167108491671086,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,5,1,41,5.0,40.0,6,1,3,1.0,3.0,11016.67,S,2.7167108491671086,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,72,4.0,,4,3,1,1.0,,4500.0,S,1.109700011097,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,28,1.0,48.0,4,1,1,1.0,3.0,9000.0,S,2.219400022194,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,26,1.0,,4,2,2,1.0,3.0,9000.0,S,2.219400022194,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,64,2.0,30.0,2,1,1,1.0,2.0,3120.0,S,0.76939200769392,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,67,2.0,,2,3,2,1.0,,3120.0,S,0.76939200769392,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,26,1.0,40.0,4,1,3,1.0,2.0,3120.0,S,0.76939200769392,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,29,1.0,,4,3,3,1.0,,3120.0,S,0.76939200769392,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,1,5.0,,7,4,5,3.0,,3120.0,S,0.76939200769392,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,66,5.0,,1,3,1,1.0,,5000.0,S,1.23300001233,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,41,1.0,40.0,2,1,1,1.0,3.0,3000.0,S,0.739800007398,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,4,5.0,,7,4,3,1.0,,2116.67,S,0.5219708272197083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,1,5.0,,7,4,3,3.0,,2116.67,S,0.5219708272197083,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,26,1.0,40.0,4,1,1,1.0,3.0,1750.0,S,0.4315500043155,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,24,1.0,,4,3,2,1.0,,1750.0,S,0.4315500043155,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,4,5.0,,7,4,3,2.0,,1750.0,S,0.4315500043155,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,2,5.0,,7,4,3,2.0,,1750.0,S,0.4315500043155,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,22,1.0,24.0,3,1,1,1.0,3.0,3600.0,S,0.8877600088776001,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,20,1.0,,3,3,2,1.0,,3600.0,S,0.8877600088776001,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,-1,5.0,,7,4,3,3.0,,3600.0,S,0.8877600088776001,1
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,1,52,2.0,30.0,4,1,1,1.0,3.0,9800.0,S,2.4166800241668,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,44,2.0,25.0,6,1,2,1.0,3.0,9800.0,S,2.4166800241668,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,26,5.0,40.0,5,1,3,1.0,3.0,9800.0,S,2.4166800241668,0
santa_fe,5199.917640186916,28237.3244198014,7.042416968586739,1,4,2,22,5.0,30.0,5,1,3,1.0,3.0,9800.0,S,2.4166800241668,0
